concessionaria;ano_do_pnv_snv;rodovia_uf;sentido;subtipo_de_pista;numero_de_faixas;km_m_inicial;latitude_inicial;latitude_final;km_m_final;longitude_inicial;longitude_final
PANTANAL;2014;BR-163/MS;Crescente;Dupla;2;701,400;-18,739888;-18,719190;703,801;-54,823222;-54,813976
PANTANAL;2014;BR-163/MS;Crescente;Simples;1;703,802;-18,719134;-18,705115;705,400;-54,814014;-54,816256
PANTANAL;2014;BR-163/MS;Crescente;Simples;2;705,401;-18,705075;-18,692847;706,800;-54,816276;-54,817702
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;150,601;-22,959798;-22,796544;187,880;-54,434232;-54,743784
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;187,881;-22,796526;-22,768841;192,200;-54,743806;-54,773052
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;192,201;-22,768727;-22,669758;203,900;-54,773152;-54,795116
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;203,901;-22,669433;-22,480447;227,299;-54,795138;-54,865255
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;227,300;-22,480127;-22,411013;237,500;-54,865111;-54,798680
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;237,501;-22,410988;-22,398443;239,150;-54,798616;-54,791773
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;239,151;-22,398411;-22,282422;252,600;-54,791768;-54,822134
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;252,601;-22,282466;-22,130176;281,200;-54,822247;-54,609887
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;281,201;-22,130408;-22,116480;283,570;-54,609546;-54,592132
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;283,571;-22,116484;-22,107540;284,949;-54,592118;-54,583116
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;284,950;-22,107455;-22,090277;287,099;-54,583087;-54,573611
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;287,101;-22,090872;-21,911151;307,960;-54,574086;-54,534014
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;307,961;-21,911143;-21,892680;310,360;-54,534009;-54,523722
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;310,361;-21,892169;-21,848411;315,400;-54,523786;-54,535444
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;315,401;-21,847891;-21,713408;331,299;-54,535697;-54,505388
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;331,300;-21,704722;-21,684363;335,606;-54,505327;-54,480377
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;335,607;-21,684335;-21,577784;351,610;-54,480335;-54,424741
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;351,611;-21,577790;-21,449322;366,680;-54,424739;-54,377583
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;366,681;-21,449309;-21,439474;367,800;-54,377578;-54,376364
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;367,801;-21,439422;-21,436098;368,200;-54,376383;-54,377560
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;368,201;-21,436065;-21,426944;369,199;-54,377605;-54,381388
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;369,200;-21,426943;-21,397215;373,500;-54,381388;-54,406472
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;373,501;-21,397190;-21,377337;375,800;-54,406474;-54,412523
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;375,801;-21,377293;-21,289044;386,000;-54,412527;-54,437796
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;386,001;-21,289017;-21,283825;386,600;-54,437802;-54,439428
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;386,601;-21,283716;-21,257798;389,600;-54,439461;-54,447375
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;389,601;-21,257687;-21,250838;390,400;-54,447414;-54,449537
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;390,401;-21,250797;-21,175175;399,200;-54,449550;-54,474076
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;399,201;-21,175149;-21,166421;400,200;-54,474091;-54,476027
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;400,201;-21,166401;-21,148407;402,200;-54,476027;-54,476670
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;402,201;-21,148391;-21,122834;405,090;-54,476670;-54,481929
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;405,091;-21,122812;-21,065499;411,600;-54,481937;-54,495687
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;411,601;-21,065481;-21,049664;413,400;-54,495692;-54,499415
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;552,201;-19,884953;-19,865847;554,400;-54,374353;-54,368608
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;554,401;-19,865763;-19,856975;555,400;-54,368602;-54,369022
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;555,401;-19,856937;-19,851591;556,000;-54,369016;-54,369252
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;556,001;-19,851575;-19,840546;557,200;-54,369253;-54,369722
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;557,201;-19,840479;-19,811897;560,400;-54,369727;-54,371051
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;560,401;-19,811830;-19,799377;561,800;-54,371055;-54,369157
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;561,801;-19,799345;-19,673399;576,000;-54,369147;-54,350034
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;576,001;-19,673361;-19,653630;578,400;-54,350021;-54,356797
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;578,401;-19,653604;-19,651769;578,600;-54,356807;-54,358172
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;578,601;-19,651636;-19,571774;589,485;-54,358272;-54,417491
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;589,486;-19,571816;-19,542788;593,555;-54,417489;-54,440969
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;593,556;-19,542914;-19,495059;600,415;-54,440888;-54,480649
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;600,416;-19,495086;-19,492070;600,800;-54,480556;-54,482242
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;600,801;-19,492039;-19,488497;601,238;-54,482265;-54,483978
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;601,239;-19,483695;-19,470436;603,864;-54,487115;-54,500068
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;603,865;-19,470454;-19,446964;607,600;-54,500052;-54,525506
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;607,601;-19,446795;-19,433225;609,600;-54,525403;-54,537912
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;609,601;-19,433214;-19,363327;618,999;-54,537933;-54,587591
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;619,000;-19,363119;-19,308527;626,110;-54,587652;-54,623129
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;626,111;-19,308404;-19,291116;628,600;-54,622937;-54,637866
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;628,601;-19,290519;-19,178860;647,120;-54,638436;-54,753653
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;647,121;-19,178685;-19,174551;647,600;-54,753557;-54,755035
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;647,601;-19,174521;-19,162723;649,000;-54,755035;-54,759322
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;649,001;-19,162689;-19,161152;649,190;-54,759342;-54,759940
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;649,191;-19,161142;-19,149786;650,480;-54,759941;-54,762213
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;650,481;-19,149741;-19,117605;654,162;-54,762377;-54,755643
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;654,163;-19,117528;-19,087537;658,600;-54,755522;-54,778962
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;658,601;-19,087521;-19,079068;660,000;-54,778984;-54,788679
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;660,001;-19,079058;-19,061376;662,200;-54,788681;-54,796435
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;662,201;-19,061371;-19,048998;664,000;-54,796440;-54,807461
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;664,001;-19,048962;-19,045958;664,400;-54,807475;-54,809619
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;664,401;-19,045946;-19,034234;666,000;-54,809631;-54,818107
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;666,001;-19,034215;-19,029755;666,800;-54,818110;-54,824078
PANTANAL;2014;BR-163/MS;Decrescente;Dupla;2;822,570;-17,724708;-17,649563;831,000;-54,756069;-54,748147
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;831,001;-17,649436;-17,585193;838,200;-54,748136;-54,743690
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;838,201;-17,585187;-17,565600;840,400;-54,743687;-54,740556
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;840,401;-17,565588;-17,563793;840,600;-54,740557;-54,740660
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;840,601;-17,563784;-17,547566;842,400;-54,740662;-54,741286
PANTANAL;2014;BR-163/MS;Decrescente;Simples;2;842,401;-17,547572;-17,528524;844,500;-54,741288;-54,740482
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;844,501;-17,528539;-17,521069;845,340;-54,740482;-54,739839
PANTANAL;2014;BR-163/MS;Crescente;Simples;1;436,201;-20,846490;-20,814502;439,800;-54,517419;-54,517419
PANTANAL;2014;BR-163/MS;Decrescente;Simples;1;436,201;-20,846490;-20,814502;439,800;-54,517419;-54,517419
PRVIAS;2023;90/PR;Crescente;Simples;1;377,510;-23,249900;-23,067900;402,450;-51,047200;-51,036800
PRVIAS;2023;90/PR;Crescente;Simples;1;402,451;-23,067900;-23,056500;404,790;-51,036800;-51,052900
PRVIAS;2023;170/PR;Crescente;Simples;1;120,010;-23,567200;-23,523300;108,360;-51,519900;-51,444000
PRVIAS;2023;323/PR;Crescente;Simples;1;0,000;-22,902300;-22,951000;8,270;-50,795000;-50,851400
PRVIAS;2023;323/PR;Crescente;Simples;1;8,271;-22,951000;-23,029100;31,730;-50,851400;-51,034300
PRVIAS;2023;323/PR;Crescente;Simples;1;31,731;-23,029100;-23,055100;35,130;-51,034300;-51,050300
PRVIAS;2023;323/PR;Crescente;Simples;1;35,131;-23,055100;-23,056500;35,430;-51,050300;-51,052800
PRVIAS;2023;323/PR;Crescente;Simples;1;35,431;-23,056500;-23,189900;60,000;-51,052800;-51,206700
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;202,300;-23,510400;-23,588200;215,900;-51,717500;-51,645800
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;230,100;-23,567200;-23,568900;231,400;-51,520000;-51,508900
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;231,401;-23,568900;-23,579800;242,000;-51,508900;-51,419000
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;242,001;-23,579800;-23,612300;246,300;-51,419000;-51,397700
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;246,301;-23,612300;-23,718900;263,200;-51,397700;-51,305700
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;263,201;-23,718900;-23,893500;286,400;-51,305700;-51,228700
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;286,401;-23,893500;-23,907500;291,000;-51,228700;-51,192600
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;291,001;-23,907500;-23,910100;291,800;-51,192600;-51,185900
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;291,801;-23,910100;-23,952500;304,000;-51,185900;-51,114000
PRVIAS;2023;BR-376/PR;Crescente;Multifaixa;2;304,001;-23,952500;-24,091700;325,600;-51,114000;-51,047200
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;325,601;-24,091700;-24,216300;345,900;-51,047200;-50,937300
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;345,901;-24,216300;-24,449200;379,600;-50,937300;-50,759500
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;379,601;-24,449200;-24,628700;404,100;-50,759500;-50,643400
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;404,101;-24,628700;-24,747600;423,500;-50,643400;-50,536700
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;423,501;-24,747600;-24,815400;433,200;-50,536700;-50,487000
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;433,201;-24,815400;-25,039800;470,700;-50,487000;-50,279800
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;482,200;-25,082600;-25,151800;490,900;-50,190700;-50,141100
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;490,901;-25,151800;-25,191800;498,500;-50,141100;-50,080100
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;498,501;-25,191800;-25,245800;506,900;-50,080100;-50,023100
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;506,901;-25,245800;-25,464400;549,300;-50,023100;-49,728800
PRVIAS;2023;BR-376/PR;Crescente;Simples;1;8,600;-23,549000;-23,553700;10,000;-51,667700;-51,665900
PRVIAS;2023;445/PR;Crescente;Simples;1;0,000;-23,285400;-23,269400;82,230;-51,235000;-51,250100
PRVIAS;2023;445/PR;Crescente;Dupla;2;82,231;-23,269400;-23,269400;84,810;-51,250100;-51,250100
PRVIAS;2023;445/PR;Crescente;Dupla;2;84,811;-23,269400;-23,250900;86,880;-51,250100;-51,251000
PRVIAS;2023;445/PR;Crescente;Simples;1;86,881;-23,250900;-23,189800;95,800;-51,251000;-51,206800
PRVIAS;2023;BR-373/PR;Crescente;Dupla;2;171,900;-25,081944;-25,039166;183,400;-50,190277;-50,281111
PRVIAS;2023;90/PR;Decrescente;Simples;1;377,510;-23,249900;-23,067900;402,450;-51,047200;-51,036800
PRVIAS;2023;90/PR;Decrescente;Simples;1;402,451;-23,067900;-23,056500;404,790;-51,036800;-51,052900
PRVIAS;2023;170/PR;Decrescente;Simples;1;120,010;-23,567200;-23,523300;108,360;-51,519900;-51,444000
PRVIAS;2023;323/PR;Decrescente;Simples;1;0,000;-22,902300;-22,951000;8,270;-50,795000;-50,851400
PRVIAS;2023;323/PR;Decrescente;Simples;1;8,271;-22,951000;-23,029100;31,730;-50,851400;-51,034300
PRVIAS;2023;323/PR;Decrescente;Simples;1;31,731;-23,029100;-23,055100;35,130;-51,034300;-51,050300
PRVIAS;2023;323/PR;Decrescente;Simples;1;35,131;-23,055100;-23,056500;35,430;-51,050300;-51,052800
PRVIAS;2023;323/PR;Decrescente;Simples;1;35,431;-23,056500;-22,902300;60,640;-51,052800;-50,795000
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;215,900;-23,588200;-23,510400;202,300;-51,645800;-51,717500
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;221,101;-23,599972;-23,568900;231,400;-51,603119;-51,508900
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;231,401;-23,568900;-23,579800;242,000;-51,508900;-51,419000
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;242,001;-23,579800;-23,612300;246,300;-51,419000;-51,397700
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;246,301;-23,612300;-23,718900;263,200;-51,397700;-51,305700
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;263,201;-23,718900;-23,893500;286,400;-51,305700;-51,228700
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;286,401;-23,893500;-23,907500;291,000;-51,228700;-51,192600
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;291,001;-23,907500;-23,910100;291,800;-51,192600;-51,185900
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;291,801;-23,910100;-23,952500;304,000;-51,185900;-51,114000
PRVIAS;2023;BR-376/PR;Decrescente;Multifaixa;2;304,001;-23,952500;-24,091700;325,600;-51,114000;-51,047200
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;325,601;-24,091700;-24,216300;345,900;-51,047200;-50,937300
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;345,901;-24,216300;-24,449200;379,600;-50,937300;-50,759500
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;379,601;-24,449200;-24,628700;404,100;-50,759500;-50,643400
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;404,101;-24,628700;-24,747600;423,500;-50,643400;-50,536700
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;423,501;-24,747600;-24,815400;433,200;-50,536700;-50,487000
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;433,201;-24,815400;-25,039800;470,700;-50,487000;-50,279800
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;482,200;-25,082600;-25,151800;490,900;-50,190700;-50,141100
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;490,901;-25,151800;-25,191800;498,500;-50,141100;-50,080100
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;498,501;-25,191800;-25,245800;506,900;-50,080100;-50,023100
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;506,901;-25,245800;-25,464400;549,300;-50,023100;-49,728800
PRVIAS;2023;BR-376/PR;Decrescente;Simples;1;8,600;-23,549000;-23,553700;10,000;-51,667700;-51,665900
PRVIAS;2023;445/PR;Decrescente;Simples;1;0,000;-23,285400;-23,269400;82,230;-51,235000;-51,250100
PRVIAS;2023;445/PR;Decrescente;Dupla;2;82,231;-23,269400;-23,269400;84,810;-51,250100;-51,250100
PRVIAS;2023;445/PR;Decrescente;Dupla;2;84,811;-23,269400;-23,250900;86,880;-51,250100;-51,251000
PRVIAS;2023;445/PR;Decrescente;Simples;1;86,881;-23,250900;-23,189800;95,800;-51,251000;-51,206800
PRVIAS;2023;BR-373/PR;Decrescente;Dupla;2;183,400;-25,039166;-25,081944;171,900;-50,281111;-50,190277
PRVIAS;2023;BR-369/PR;Crescente;Multifaixa;2;182,700;-23,374000;-23,414200;187,500;-51,413100;-51,426900
PRVIAS;2023;BR-369/PR;Decrescente;Multifaixa;2;182,700;-23,374000;-23,414200;187,500;-51,413100;-51,426900
PRVIAS;2023;BR-369/PR;Decrescente;Simples;1;187,501;-23,414200;-23,436900;190,200;-51,426900;-51,422000
PRVIAS;2023;BR-369/PR;Crescente;Simples;1;187,501;-23,414200;-23,436900;190,200;-51,426900;-51,422000
PRVIAS;2023;BR-369/PR;Crescente;Dupla;2;190,201;-23,436900;-23,523300;200,800;-51,422000;-51,444000
PRVIAS;2023;BR-369/PR;Decrescente;Dupla;2;190,201;-23,436900;-23,523300;200,800;-51,422000;-51,444000
PRVIAS;2023;373/PR;Crescente;Dupla;2;164,000;-25,023000;-25,082600;171,900;-50,149800;-50,188000
PRVIAS;2023;373/PR;Decrescente;Dupla;2;171,900;-25,082600;-25,023000;164,000;-50,188000;-50,149800
PRVIAS;2023;BR-376/PR;Crescente;Dupla;2;215,901;-23,588200;-23,599972;221,100;-51,645800;-51,603119
PRVIAS;2023;BR-376/PR;Decrescente;Dupla;2;221,100;-23,599972;-23,588200;215,901;-51,603119;-51,645800
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;198,274;-23,400461;-23,406311;201,586;-46,304538;-46,335749
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;199,178;-23,401962;-23,411848;203,694;-46,313193;-46,355100
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;201,587;-23,406307;-23,409903;202,570;-46,335740;-46,344445
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;202,571;-23,409901;-23,412197;203,820;-46,344435;-46,356386
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;203,695;-23,411851;-23,412272;203,990;-46,355109;-46,358040
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;203,821;-23,412195;-23,414880;204,906;-46,356376;-46,366654
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;203,991;-23,412273;-23,413924;204,609;-46,358050;-46,364078
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;204,610;-23,413925;-23,414855;204,946;-46,364088;-46,367067
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;4;204,907;-23,414876;-23,530292;231,947;-46,366645;-46,590363
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;204,947;-23,414859;-23,418171;206,233;-46,367075;-46,379114
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;206,234;-23,418174;-23,422994;208,095;-46,379123;-46,396591
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;208,096;-23,422997;-23,425623;208,899;-46,396600;-46,403868
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;208,900;-23,425626;-23,530292;231,947;-46,403877;-46,590363
RIOSP;2000;BR-116/RJ;Decrescente;Dupla;2;214,700;-22,713322;-22,563715;271,727;-43,734026;-44,122139
RIOSP;2000;BR-116/RJ;Crescente;Multifaixa;3;214,700;-22,713322;-22,620205;245,027;-43,734026;-43,926035
RIOSP;2000;BR-116/RJ;Crescente;Multifaixa;3;245,028;-22,620200;-22,599698;248,002;-43,926043;-43,940309
RIOSP;2000;BR-116/RJ;Crescente;Dupla;2;248,003;-22,599693;-22,584591;260,984;-43,940317;-44,049964
RIOSP;2000;BR-116/RJ;Crescente;Multifaixa;3;260,985;-22,584593;-22,591757;263,984;-44,049973;-44,077655
RIOSP;2000;BR-116/RJ;Crescente;Multifaixa;3;263,985;-22,591757;-22,513002;339,482;-44,077655;-44,698055
RIOSP;2000;BR-116/RJ;Decrescente;Multifaixa;3;271,728;-22,558072;-22,542414;279,982;-44,125472;-44,190952
RIOSP;2000;Saída km 178,5 (Ayrton Senna)/SP;Crescente;Dupla;2;178,192;-23,324957;-23,327774;178,442;-46,123249;-46,128945
RIOSP;2000;Saída km 71/SP;Decrescente;Simples;1;69,893;-22,859630;-22,860296;71,000;-45,234095;-45,234697
RIOSP;2000;Saída km 99,1/SP;Decrescente;Simples;1;98,940;-22,983299;-22,981326;99,420;-45,466302;-45,462380
RIOSP;2000;Acesso km 178,5 (Ayrton Senna)/SP;Decrescente;Simples;1;178,292;-23,325535;-23,328074;178,999;-46,123937;-46,128791
RIOSP;2000;Acesso km 208,5/RJ;Decrescente;Simples;1;214,315;-22,715394;-22,714853;214,799;-43,724037;-43,727951
RIOSP;2000;Saída km 265,7 (Barra Mansa)/RJ;Decrescente;Simples;1;271,359;-22,558928;-22,557281;271,727;-44,124540;-44,126993
RIOSP;2000;BR-116/RJ;Decrescente;Dupla;2;279,983;-22,542414;-22,513002;339,482;-44,190952;-44,698055
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;0,000;-22,514010;-22,584800;22,200;-44,700097;-44,878915
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;0,000;-22,514076;-22,606553;25,300;-44,700051;-44,895807
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;22,201;-22,584807;-22,604302;24,960;-44,878922;-44,893376
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;24,961;-22,604308;-22,625732;28,620;-44,893429;-44,917806
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;25,301;-22,606553;-22,622168;27,600;-44,895807;-44,909425
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;27,601;-22,622168;-22,636534;30,900;-44,909425;-44,936176
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;28,621;-22,625735;-22,638076;31,080;-44,917815;-44,937289
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;30,901;-22,636534;-22,645157;32,700;-44,936176;-44,950300
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;31,081;-22,638083;-22,923249;85,340;-44,937295;-45,347089
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;32,701;-22,645151;-22,655626;34,350;-44,950292;-44,960760
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;34,351;-22,655620;-22,660114;35,650;-44,960753;-44,972300
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;35,651;-22,660112;-22,862941;72,000;-44,972290;-45,237111
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;72,001;-22,862935;-22,873182;74,000;-45,237105;-45,252355
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;74,001;-22,873220;-22,988697;100,600;-45,252340;-45,477121
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;85,341;-22,923253;-22,929227;86,815;-45,347097;-45,359020
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;86,816;-22,929227;-23,000027;103,230;-45,359020;-45,499923
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;100,601;-22,988692;-22,995675;102,200;-45,477113;-45,490986
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;102,201;-22,995671;-23,185750;145,000;-45,490977;-45,852410
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;103,231;-23,000031;-23,009972;105,500;-45,499932;-45,519162
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;105,501;-23,009978;-23,188614;145,700;-45,519170;-45,858420
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;145,001;-23,185746;-23,192543;146,600;-45,852401;-45,866046
RIOSP;2000;BR-116/SP;Crescente;Multifaixa;3;145,701;-23,188618;-23,198075;147,860;-45,858429;-45,876540
RIOSP;2000;BR-116/SP;Decrescente;Dupla;2;146,601;-23,192539;-23,228047;152,530;-45,866037;-45,908858
RIOSP;2000;BR-116/SP;Crescente;Dupla;2;147,861;-23,198075;-23,237733;154,050;-45,876540;-45,919414
RIOSP;2000;BR-116/SP;Decrescente;Multifaixa;3;152,531;-23,228041;-23,233376;153,360;-45,908849;-45,914578
